,Date,Listing_ID,Ordered_Quantity,Avg_Num_Of_Listings,Top_Rank_Share,Product_ID,Category_ID,Demand
85206,18/04/2016,6376734,0,5.21,0.08,915adf3b5f5b01c6440c0c67dfd74340,1272924011,0
85545,19/04/2016,6376734,0,6,0.05,915adf3b5f5b01c6440c0c67dfd74340,1272924011,0
87487,19/04/2016,9998746,0,17.11,0.56,360a9b8f9aa509ef555b09304fd631bd,166363011,0
4215,19/04/2016,9737306,0,4,0.51,6afe3752d4521a44c4eb6d2a9ba59406,2975303011,0
4216,19/04/2016,9737306,0,4,0.51,6afe3752d4521a44c4eb6d2a9ba59406,2975419011,0
4831,20/04/2016,9737306,0,4,0.47,6afe3752d4521a44c4eb6d2a9ba59406,2975303011,0
4832,20/04/2016,9737306,0,4,0.47,6afe3752d4521a44c4eb6d2a9ba59406,2975419011,0
5447,21/04/2016,9737306,0,4,0.51,6afe3752d4521a44c4eb6d2a9ba59406,2975303011,0
5448,21/04/2016,9737306,0,4,0.51,6afe3752d4521a44c4eb6d2a9ba59406,2975419011,0
6063,19/04/2016,9754602,0,3,0.79,6b615bac62e640bd5e81f6b86c833da9,2975414011,0
6310,20/04/2016,9754602,0,3,0.75,6b615bac62e640bd5e81f6b86c833da9,2975414011,0
6557,21/04/2016,9754602,0,3,0.73,6b615bac62e640bd5e81f6b86c833da9,2975414011,0
9383,20/04/2016,3534512,2,1,1,b3f49797cdc1d81a43bdd3f1c3424096,166050011,2
9681,21/04/2016,3534512,0,1,1,b3f49797cdc1d81a43bdd3f1c3424096,166050011,0
9979,20/04/2016,3541358,0,1,1,b633313fd6b0da7b3e6b4a702a366ada,293582011,0
10290,21/04/2016,3541358,0,1,1,b633313fd6b0da7b3e6b4a702a366ada,293582011,0
10601,20/04/2016,3547846,0,1,1,aed5cb01adc8cdefe2ae7a142cd5cb65,2975414011,0
10922,21/04/2016,3547846,1,1,1,aed5cb01adc8cdefe2ae7a142cd5cb65,2975414011,1
11243,20/04/2016,3557220,0,1,1,88dd6ab7d38a5f538d9d855ee559a8e9,166051011,0
11554,21/04/2016,3557220,0,1,1,88dd6ab7d38a5f538d9d855ee559a8e9,166051011,0
12685,20/04/2016,3958751,0,9,0.34,5175dd9e27c80fb7bf4bf98c409413e0,166291011,0
12992,21/04/2016,3958751,0,9,0.27,5175dd9e27c80fb7bf4bf98c409413e0,166291011,0
16251,20/04/2016,5306825,0,3,1,3cb18bd7108de3a7199b215853271f6f,375539011,0
16590,21/04/2016,5306825,0,3,0.62,3cb18bd7108de3a7199b215853271f6f,375539011,0
16929,20/04/2016,5350673,0,1,1,db33c2e7e97e054c47c572183debaac6,375539011,0
17268,21/04/2016,5350673,0,1,1,db33c2e7e97e054c47c572183debaac6,375539011,0
17607,20/04/2016,5442713,0,2,0.76,e09a9e54e1a2f4bdd2ab7e2e0b5bb393,166040011,0
17946,21/04/2016,5442713,0,2,0.77,e09a9e54e1a2f4bdd2ab7e2e0b5bb393,166040011,0
18285,20/04/2016,5454049,0,1,1,3e4c8a11cc088689a0804eae08a762b8,3244830011,0
18624,21/04/2016,5454049,0,1,1,3e4c8a11cc088689a0804eae08a762b8,3244830011,0
18963,20/04/2016,5509449,0,3,0.93,601311562246a2747940fd2232a077c7,2522081011,0
19302,21/04/2016,5509449,0,3,1,601311562246a2747940fd2232a077c7,2522081011,0
19823,20/04/2016,5567401,0,3,0.16,66f7474b2e7b6f8f83f16e2d838ccbb8,166040011,0
20162,21/04/2016,5567401,0,3,0.47,66f7474b2e7b6f8f83f16e2d838ccbb8,166040011,0
20501,20/04/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
20840,21/04/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
21179,20/04/2016,84013,0,7.25,0.29,531619ee7153da5bd6f9757522fc3b16,1243732011,0
21180,20/04/2016,84013,0,7.25,0.29,531619ee7153da5bd6f9757522fc3b16,166220011,0
21515,21/04/2016,84013,0,7.61,0.3,531619ee7153da5bd6f9757522fc3b16,1243732011,0
21516,21/04/2016,84013,0,7.61,0.3,531619ee7153da5bd6f9757522fc3b16,166220011,0
22155,20/04/2016,86003,0,11,0.54,a21c833975cc2b0b719b95bba9ba2721,166061011,0
22490,21/04/2016,86003,0,11,0.51,a21c833975cc2b0b719b95bba9ba2721,166061011,0
22825,20/04/2016,86475,0,15.37,0.26,83b83fe28a36008b66e7de83db482832,1243732011,0
22826,20/04/2016,86475,0,15.37,0.26,83b83fe28a36008b66e7de83db482832,166177011,0
22829,20/04/2016,86475,0,15.37,0.26,83b83fe28a36008b66e7de83db482832,166275011,0
23388,21/04/2016,86475,0,16,0.23,83b83fe28a36008b66e7de83db482832,1243732011,0
23389,21/04/2016,86475,0,16,0.23,83b83fe28a36008b66e7de83db482832,166177011,0
23392,21/04/2016,86475,0,16,0.23,83b83fe28a36008b66e7de83db482832,166275011,0
24361,20/04/2016,87937,1,1,1,7b673dc660ed23516241f63d7220a554,166294011,1
24462,21/04/2016,87937,0,1,1,7b673dc660ed23516241f63d7220a554,166294011,0
24563,20/04/2016,88372,0,15.34,0.3,10acbba9054b460df7ff031e952c03f6,166269011,0
24898,21/04/2016,88372,0,16,0.27,10acbba9054b460df7ff031e952c03f6,166269011,0
25233,20/04/2016,90019,4,7.25,0.29,531619ee7153da5bd6f9757522fc3b16,1243732011,13.79310345
25234,20/04/2016,90019,4,7.25,0.29,531619ee7153da5bd6f9757522fc3b16,166220011,13.79310345
25569,21/04/2016,90019,3,7.61,0.3,531619ee7153da5bd6f9757522fc3b16,1243732011,10
25570,21/04/2016,90019,3,7.61,0.3,531619ee7153da5bd6f9757522fc3b16,166220011,10
26537,20/04/2016,100517,0,4.48,0.46,9bb672869130d2b23a57f6028064ba13,2491218011,0
26876,21/04/2016,100517,0,4.45,0.5,9bb672869130d2b23a57f6028064ba13,2491218011,0
27215,20/04/2016,170260,0,4.67,0.39,486d5048db412f418ae0b7f0a4439dd6,166346011,0
27553,21/04/2016,170260,0,4.72,0.59,486d5048db412f418ae0b7f0a4439dd6,166346011,0
28239,20/04/2016,2740160,0,9,0.36,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,0
28240,20/04/2016,2740160,0,9,0.36,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,0
28767,21/04/2016,2740160,0,9,0.35,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,0
28768,21/04/2016,2740160,0,9,0.35,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,0
29721,20/04/2016,9957071,0,20,0.13,89b07e6df2de911813f6b92093421781,166316011,0
29722,21/04/2016,9957071,0,20,0.22,89b07e6df2de911813f6b92093421781,166316011,0
30385,20/04/2016,2726014,0,19,0.76,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
30669,21/04/2016,2726014,0,18.98,0.69,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
30955,20/04/2016,2857266,0,13,0.75,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
30956,21/04/2016,2857266,0,13,0.65,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
31135,20/04/2016,3385828,0,3,1,759ba3e44dcc994e28334a17d583280d,166316011,0
31136,21/04/2016,3385828,0,3,1,759ba3e44dcc994e28334a17d583280d,166316011,0
31477,20/04/2016,6306120,0,6,0.23,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
31478,21/04/2016,6306120,0,6,0.19,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
33373,20/04/2016,193179,0,1.87,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
33375,20/04/2016,193179,0,1.87,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
34051,21/04/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
34053,21/04/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
34729,20/04/2016,194295,0,2,0.75,7d908e017567560735e0d206fb8a562e,166064011,0
35068,21/04/2016,194295,0,2,0.77,7d908e017567560735e0d206fb8a562e,166064011,0
35407,20/04/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
35660,21/04/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
35913,20/04/2016,6146958,0,4,0.75,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
36172,21/04/2016,6146958,0,4,0.76,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
36431,20/04/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
36432,21/04/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
36433,20/04/2016,3504918,0,17.19,0.62,2ce4492f083d60de0b7b965fba35091f,166164011,0
36434,20/04/2016,3504918,0,17.19,0.62,2ce4492f083d60de0b7b965fba35091f,166038011,0
36947,21/04/2016,3504918,0,18.96,0.62,2ce4492f083d60de0b7b965fba35091f,166164011,0
36948,21/04/2016,3504918,0,18.96,0.62,2ce4492f083d60de0b7b965fba35091f,166038011,0
37821,20/04/2016,9980085,0,3,0.38,9278936f5fc25658fc5eb123189df6b8,166034011,0
38108,21/04/2016,9980085,0,3,0.38,9278936f5fc25658fc5eb123189df6b8,166034011,0
38395,20/04/2016,9992813,0,1,1,9cce7e70117151eeed13e500dfb125cb,2975415011,0
38718,21/04/2016,9992813,0,1,1,9cce7e70117151eeed13e500dfb125cb,2975415011,0
39041,20/04/2016,9999293,0,4.14,1,54703be05b5aab623897d6df031709ff,2975419011,0
39315,21/04/2016,9999293,0,5,1,54703be05b5aab623897d6df031709ff,2975419011,0
41357,20/04/2016,6222484,0,5,0.81,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
41626,21/04/2016,6222484,0,5,0.7,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
43443,20/04/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
43444,20/04/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
43939,21/04/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
43940,21/04/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
46167,20/04/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
46169,20/04/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
46522,21/04/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
46524,21/04/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
47163,20/04/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
47165,20/04/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
47659,21/04/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
47661,21/04/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
51379,20/04/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166175011,0
51381,20/04/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166275011,0
51727,21/04/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166175011,0
51729,21/04/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166275011,0
55221,20/04/2016,10028243,0,4,0.52,8b46d82b40fa2875bb40eb1eb1f1e469,274293011,0
55502,21/04/2016,10028243,0,4,0.53,8b46d82b40fa2875bb40eb1eb1f1e469,274293011,0
55975,20/04/2016,10032075,0,9,0.42,ccbfae861b945ece4a2f7053acf006f1,165994011,0
56314,21/04/2016,10032075,0,8.76,0.44,ccbfae861b945ece4a2f7053acf006f1,165994011,0
59049,20/04/2016,352964,0,15.57,0.34,57eb4e811164c4816d89a75bfb79fe8d,166327011,0
59160,21/04/2016,352964,0,16.92,0.32,57eb4e811164c4816d89a75bfb79fe8d,166327011,0
59271,20/04/2016,692234,0,19,0.74,0305bbea90f49863f469d9188faa07d4,166310011,0
59283,20/04/2016,692234,0,19,0.74,0305bbea90f49863f469d9188faa07d4,166309011,0
59630,21/04/2016,692234,0,19,0.98,0305bbea90f49863f469d9188faa07d4,166310011,0
59642,21/04/2016,692234,0,19,0.98,0305bbea90f49863f469d9188faa07d4,166309011,0
59989,20/04/2016,3467816,1,16.59,0.39,feb51fa88fcf37cfcd9ee672c1471b6f,166337011,2.564102564
59990,20/04/2016,3467816,1,16.59,0.39,feb51fa88fcf37cfcd9ee672c1471b6f,166461011,2.564102564
60157,21/04/2016,3467816,0,16.54,0.39,feb51fa88fcf37cfcd9ee672c1471b6f,166337011,0
60158,21/04/2016,3467816,0,16.54,0.39,feb51fa88fcf37cfcd9ee672c1471b6f,166461011,0
78551,20/04/2016,3794768,0,18,0.08,f733e34f6daa352a9f9d3636defead02,166275011,0
78553,20/04/2016,3794768,0,18,0.08,f733e34f6daa352a9f9d3636defead02,166169011,0
79195,21/04/2016,3794768,0,18,0.04,f733e34f6daa352a9f9d3636defead02,166275011,0
79197,21/04/2016,3794768,0,18,0.04,f733e34f6daa352a9f9d3636defead02,166169011,0
81373,20/04/2016,9998746,0,17.74,0.54,360a9b8f9aa509ef555b09304fd631bd,166363011,0
81671,21/04/2016,9998746,0,18,0.51,360a9b8f9aa509ef555b09304fd631bd,166363011,0
82943,20/04/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,1265807011,0
82945,20/04/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,166221011,0
83497,21/04/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,1265807011,0
83499,21/04/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,166221011,0
88374,20/04/2016,6376734,0,6,0.52,915adf3b5f5b01c6440c0c67dfd74340,1272924011,0
89243,20/04/2016,7003480,0,1,1,8b22a3d39958f30936d438edc4996abf,166363011,0
89516,21/04/2016,7003480,0,1,1,8b22a3d39958f30936d438edc4996abf,166363011,0
92502,21/04/2016,5392937,0,12.94,0.05,a28d5f139f45455a45d25441975a1f7e,375519011,0
92504,21/04/2016,5392937,0,12.94,0.05,a28d5f139f45455a45d25441975a1f7e,2491218011,0
1561,22/04/2016,3534512,2,1,1,b3f49797cdc1d81a43bdd3f1c3424096,166050011,2
1859,23/04/2016,3534512,0,1,1,b3f49797cdc1d81a43bdd3f1c3424096,166050011,0
2157,22/04/2016,3541358,0,1,1,b633313fd6b0da7b3e6b4a702a366ada,293582011,0
2468,23/04/2016,3541358,0,1,1,b633313fd6b0da7b3e6b4a702a366ada,293582011,0
2779,22/04/2016,3547846,0,1,1,aed5cb01adc8cdefe2ae7a142cd5cb65,2975414011,0
3100,23/04/2016,3547846,0,1,1,aed5cb01adc8cdefe2ae7a142cd5cb65,2975414011,0
3421,22/04/2016,3557220,0,1,1,88dd6ab7d38a5f538d9d855ee559a8e9,166051011,0
3732,23/04/2016,3557220,0,1,1,88dd6ab7d38a5f538d9d855ee559a8e9,166051011,0
4764,22/04/2016,3958751,0,9,0.34,5175dd9e27c80fb7bf4bf98c409413e0,166291011,0
5071,23/04/2016,3958751,0,9,0.23,5175dd9e27c80fb7bf4bf98c409413e0,166291011,0
9345,22/04/2016,5306825,0,3,0.54,3cb18bd7108de3a7199b215853271f6f,375539011,0
9684,23/04/2016,5306825,0,3,0.55,3cb18bd7108de3a7199b215853271f6f,375539011,0
10023,22/04/2016,5350673,0,1,1,db33c2e7e97e054c47c572183debaac6,375539011,0
10362,23/04/2016,5350673,0,1,1,db33c2e7e97e054c47c572183debaac6,375539011,0
10701,22/04/2016,5442713,0,2,0.75,e09a9e54e1a2f4bdd2ab7e2e0b5bb393,166040011,0
11040,23/04/2016,5442713,0,2,0.88,e09a9e54e1a2f4bdd2ab7e2e0b5bb393,166040011,0
11379,22/04/2016,5454049,0,1,1,3e4c8a11cc088689a0804eae08a762b8,3244830011,0
11718,23/04/2016,5454049,0,1,1,3e4c8a11cc088689a0804eae08a762b8,3244830011,0
12057,22/04/2016,5509449,0,3,0.55,601311562246a2747940fd2232a077c7,2522081011,0
12396,23/04/2016,5509449,0,3,0.51,601311562246a2747940fd2232a077c7,2522081011,0
12917,22/04/2016,5567401,0,3,0.65,66f7474b2e7b6f8f83f16e2d838ccbb8,166040011,0
13256,23/04/2016,5567401,0,3,0.58,66f7474b2e7b6f8f83f16e2d838ccbb8,166040011,0
13595,22/04/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
13934,23/04/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
14273,22/04/2016,84013,0,8.06,0.31,531619ee7153da5bd6f9757522fc3b16,1243732011,0
14274,22/04/2016,84013,0,8.06,0.31,531619ee7153da5bd6f9757522fc3b16,166220011,0
14609,23/04/2016,84013,1,7,0.27,531619ee7153da5bd6f9757522fc3b16,1243732011,3.703703704
14610,23/04/2016,84013,1,7,0.27,531619ee7153da5bd6f9757522fc3b16,166220011,3.703703704
14945,22/04/2016,86003,0,11,0.45,a21c833975cc2b0b719b95bba9ba2721,166061011,0
15280,23/04/2016,86003,0,11,0.43,a21c833975cc2b0b719b95bba9ba2721,166061011,0
15615,22/04/2016,86475,0,16,0.21,83b83fe28a36008b66e7de83db482832,1243732011,0
15616,22/04/2016,86475,0,16,0.21,83b83fe28a36008b66e7de83db482832,166177011,0
15619,22/04/2016,86475,0,16,0.21,83b83fe28a36008b66e7de83db482832,166275011,0
16178,23/04/2016,86475,0,16,0.22,83b83fe28a36008b66e7de83db482832,1243732011,0
16179,23/04/2016,86475,0,16,0.22,83b83fe28a36008b66e7de83db482832,166177011,0
16182,23/04/2016,86475,0,16,0.22,83b83fe28a36008b66e7de83db482832,166275011,0
17151,22/04/2016,87937,0,1,1,7b673dc660ed23516241f63d7220a554,166294011,0
17252,23/04/2016,87937,0,1,1,7b673dc660ed23516241f63d7220a554,166294011,0
17353,22/04/2016,88372,0,16,0.29,10acbba9054b460df7ff031e952c03f6,166269011,0
17688,23/04/2016,88372,0,16,0.24,10acbba9054b460df7ff031e952c03f6,166269011,0
18023,22/04/2016,90019,3,8.06,0.31,531619ee7153da5bd6f9757522fc3b16,1243732011,9.677419355
18024,22/04/2016,90019,3,8.06,0.31,531619ee7153da5bd6f9757522fc3b16,166220011,9.677419355
18359,23/04/2016,90019,2,7,0.27,531619ee7153da5bd6f9757522fc3b16,1243732011,7.407407407
18360,23/04/2016,90019,2,7,0.27,531619ee7153da5bd6f9757522fc3b16,166220011,7.407407407
18845,22/04/2016,100517,0,4.61,0.48,9bb672869130d2b23a57f6028064ba13,2491218011,0
19184,23/04/2016,100517,0,4,0.42,9bb672869130d2b23a57f6028064ba13,2491218011,0
19523,22/04/2016,170260,0,3.61,0.48,486d5048db412f418ae0b7f0a4439dd6,166346011,0
19861,23/04/2016,170260,0,3,0.5,486d5048db412f418ae0b7f0a4439dd6,166346011,0
20497,22/04/2016,2740160,1,9,0.3,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,3.333333333
20498,22/04/2016,2740160,1,9,0.3,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,3.333333333
21025,23/04/2016,2740160,0,9,0.37,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,0
21026,23/04/2016,2740160,0,9,0.37,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,0
21979,22/04/2016,9957071,1,20.83,0.27,89b07e6df2de911813f6b92093421781,166316011,3.703703704
21980,23/04/2016,9957071,0,21,0.25,89b07e6df2de911813f6b92093421781,166316011,0
22643,22/04/2016,2726014,0,19,0.65,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
22927,23/04/2016,2726014,0,19,0.59,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
23213,22/04/2016,2857266,0,13,0.66,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
23214,23/04/2016,2857266,0,13,0.63,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
23393,22/04/2016,3385828,0,3,1,759ba3e44dcc994e28334a17d583280d,166316011,0
23394,23/04/2016,3385828,0,3,1,759ba3e44dcc994e28334a17d583280d,166316011,0
24259,22/04/2016,6306120,0,6,0.07,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
24260,23/04/2016,6306120,0,6,0.16,dac465b7b2ea9d4788aa667249a3fd0b,166316011,0
26155,22/04/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
26157,22/04/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
26833,23/04/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
26835,23/04/2016,193179,0,1,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
27511,22/04/2016,194295,0,2,0.68,7d908e017567560735e0d206fb8a562e,166064011,0
27850,23/04/2016,194295,0,2,0.72,7d908e017567560735e0d206fb8a562e,166064011,0
28189,22/04/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
28442,23/04/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
28695,22/04/2016,6146958,0,4,0.67,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
28954,23/04/2016,6146958,0,4,0.75,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
29213,22/04/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
29214,23/04/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
29215,22/04/2016,3504918,0,17.98,0.62,2ce4492f083d60de0b7b965fba35091f,166164011,0
29216,22/04/2016,3504918,0,17.98,0.62,2ce4492f083d60de0b7b965fba35091f,166038011,0
29729,23/04/2016,3504918,0,16.82,0.57,2ce4492f083d60de0b7b965fba35091f,166164011,0
29730,23/04/2016,3504918,0,16.82,0.57,2ce4492f083d60de0b7b965fba35091f,166038011,0
30868,22/04/2016,9980085,0,3,0.38,9278936f5fc25658fc5eb123189df6b8,166034011,0
31155,23/04/2016,9980085,0,3,0.35,9278936f5fc25658fc5eb123189df6b8,166034011,0
31442,22/04/2016,9992813,0,1,1,9cce7e70117151eeed13e500dfb125cb,2975415011,0
31765,23/04/2016,9992813,0,1,1,9cce7e70117151eeed13e500dfb125cb,2975415011,0
32088,22/04/2016,9999293,0,5,1,54703be05b5aab623897d6df031709ff,2975419011,0
32362,23/04/2016,9999293,0,5,1,54703be05b5aab623897d6df031709ff,2975419011,0
34309,22/04/2016,6222484,0,5,0.67,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
34578,23/04/2016,6222484,0,4.32,0.54,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
36524,22/04/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
36525,22/04/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
37020,23/04/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,166360011,0
37021,23/04/2016,3500006,0,1,1,044954aee8e3e2a9f116f3e3bb83bab3,2491829011,0
39248,22/04/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
39250,22/04/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
39603,23/04/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166225011,0
39605,23/04/2016,3502670,0,3,1,753af94014f332e0b5a84b1a4bb2fd8f,166265011,0
40244,22/04/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
40246,22/04/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
40740,23/04/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166461011,0
40742,23/04/2016,3504768,0,1,1,6388da701fb4b33b08be1f7d157eba7b,166337011,0
44708,22/04/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166175011,0
44710,22/04/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166275011,0
45056,23/04/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166175011,0
45058,23/04/2016,3516524,0,6,1,37597d8b559876994a3271741729bf52,166275011,0
50278,22/04/2016,10028243,0,4,0.48,8b46d82b40fa2875bb40eb1eb1f1e469,274293011,0
50559,23/04/2016,10028243,0,4,0.53,8b46d82b40fa2875bb40eb1eb1f1e469,274293011,0
51032,22/04/2016,10032075,0,8,0.48,ccbfae861b945ece4a2f7053acf006f1,165994011,0
51371,23/04/2016,10032075,0,9,0.44,ccbfae861b945ece4a2f7053acf006f1,165994011,0
53460,22/04/2016,352964,2,16,0.29,57eb4e811164c4816d89a75bfb79fe8d,166327011,6.896551724
53571,23/04/2016,352964,0,16,0.34,57eb4e811164c4816d89a75bfb79fe8d,166327011,0
53682,22/04/2016,692234,0,18.7,0.73,0305bbea90f49863f469d9188faa07d4,166310011,0
53694,22/04/2016,692234,0,18.7,0.73,0305bbea90f49863f469d9188faa07d4,166309011,0
54041,23/04/2016,692234,0,17.43,1,0305bbea90f49863f469d9188faa07d4,166310011,0
54053,23/04/2016,692234,0,17.43,1,0305bbea90f49863f469d9188faa07d4,166309011,0
54400,22/04/2016,3467816,0,17,0.28,feb51fa88fcf37cfcd9ee672c1471b6f,166337011,0
54401,22/04/2016,3467816,0,17,0.28,feb51fa88fcf37cfcd9ee672c1471b6f,166461011,0
54568,23/04/2016,3467816,0,18,0.31,feb51fa88fcf37cfcd9ee672c1471b6f,166337011,0
54569,23/04/2016,3467816,0,18,0.31,feb51fa88fcf37cfcd9ee672c1471b6f,166461011,0
54834,22/04/2016,9529602,0,7.27,0.04,825fd0c296e1082462b789706cd0426a,166337011,0
54836,22/04/2016,9529602,0,7.27,0.04,825fd0c296e1082462b789706cd0426a,166461011,0
55340,23/04/2016,9529602,0,8,0.16,825fd0c296e1082462b789706cd0426a,166337011,0
55342,23/04/2016,9529602,0,8,0.16,825fd0c296e1082462b789706cd0426a,166461011,0
73235,22/04/2016,9998746,0,18.05,0.45,360a9b8f9aa509ef555b09304fd631bd,166363011,0
73533,23/04/2016,9998746,0,18.76,0.49,360a9b8f9aa509ef555b09304fd631bd,166363011,0
74761,22/04/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,1265807011,0
74763,22/04/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,166221011,0
75315,23/04/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,1265807011,0
75317,23/04/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,166221011,0
79903,22/04/2016,6376734,0,6,0.17,915adf3b5f5b01c6440c0c67dfd74340,1272924011,0
80242,23/04/2016,6376734,0,6,0.42,915adf3b5f5b01c6440c0c67dfd74340,1272924011,0
80955,22/04/2016,7003480,0,1,1,8b22a3d39958f30936d438edc4996abf,166363011,0
81228,23/04/2016,7003480,0,1,1,8b22a3d39958f30936d438edc4996abf,166363011,0
86233,22/04/2016,9737306,0,4,0.45,6afe3752d4521a44c4eb6d2a9ba59406,2975303011,0
86234,22/04/2016,9737306,0,4,0.45,6afe3752d4521a44c4eb6d2a9ba59406,2975419011,0
86849,23/04/2016,9737306,0,4,0.4,6afe3752d4521a44c4eb6d2a9ba59406,2975303011,0
86850,23/04/2016,9737306,0,4,0.4,6afe3752d4521a44c4eb6d2a9ba59406,2975419011,0
87465,22/04/2016,9754602,0,3,0.72,6b615bac62e640bd5e81f6b86c833da9,2975414011,0
87712,23/04/2016,9754602,0,3,0.7,6b615bac62e640bd5e81f6b86c833da9,2975414011,0
